date-gmt;date-local;date-relative;latitude;longitude;accuracy;altitude
2024-01-22 15:48:59.00;2024-01-22 16:48:59.00;271.0303649902344;51.576068;7.055339;4.775257727609137;88.23300543706864
2024-01-22 15:49:01.00;2024-01-22 16:49:01.00;273.03016102314;51.576001;7.055510;4.781065839981231;88.22735083568841
2024-01-22 15:49:03.00;2024-01-22 16:49:03.00;275.0312479734421;51.576038;7.055737;4.781315509131683;88.09254628606141
2024-01-22 15:49:05.00;2024-01-22 16:49:05.00;277.0329630374908;51.576058;7.055965;4.793827384415189;87.61418354976922
2024-01-22 15:49:07.00;2024-01-22 16:49:07.00;279.0335919857025;51.576097;7.056227;4.829941039894424;88.04021637048572
2024-01-22 15:49:08.00;2024-01-22 16:49:08.00;280.0348060131073;51.576118;7.056373;4.840221539691969;88.1253517139703
2024-01-22 15:49:10.00;2024-01-22 16:49:10.00;282.0316280126572;51.576154;7.056625;4.902554485429238;87.89652158692479
2024-01-22 15:49:12.00;2024-01-22 16:49:12.00;284.0351580381393;51.576200;7.056852;4.875069631726232;87.89278453215957
2024-01-22 15:49:14.00;2024-01-22 16:49:14.00;286.0352250337601;51.576208;7.057025;4.870065935881422;87.44263006001711
2024-01-22 15:49:39.00;2024-01-22 16:49:39.00;311.0323840379715;51.576227;7.057168;4.79649357275295;88.88771971873939
2024-01-22 15:49:49.00;2024-01-22 16:49:49.00;321.0340939760208;51.576231;7.057362;4.780780881582752;88.62025591637939
2024-01-22 15:49:52.00;2024-01-22 16:49:52.00;324.0335720777512;51.576203;7.057556;4.787372252239922;88.63670864421874
2024-01-22 15:49:55.99;2024-01-22 16:49:55.99;328.0347230434418;51.576317;7.057517;4.787509224977586;88.44886214099824
2024-01-22 15:49:57.99;2024-01-22 16:49:57.99;330.0353029966354;51.576405;7.057468;4.785905720420629;88.31727202050388
2024-01-22 15:49:58.99;2024-01-22 16:49:58.99;331.0343810319901;51.576501;7.057682;4.784416054129256;88.1378817697987
2024-01-22 15:50:00.99;2024-01-22 16:50:00.99;333.0373799800873;51.576620;7.057587;4.779768386953377;87.90644004289061
